season_order,episode_number_global,season_number,seaons_label,episode_number,episode_name,person_name,type,type_short,type_number,mentioned_by,quote/context,type_of_issue,special_category,special_category_first
17,210,15,15,1,HumancentiPad,,skeleton,,0,,,,,
17,211,15,15,2,Funnybot,,skeleton,,0,,,,,
17,212,15,15,3,Royal Pudding,,skeleton,,0,,,,,
17,213,15,15,4,T.M.I.,,skeleton,,0,,,,,
17,214,15,15,5,Crack Baby Athletic Association,,skeleton,,0,,,,,
17,215,15,15,6,City Sushi,,skeleton,,0,,,,,
17,216,15,15,7,You're Getting Old,,skeleton,,0,,,,,
17,217,15,15,8,Ass Burgers,,skeleton,,0,,,,,
17,218,15,15,9,The Last of the Meheecans,,skeleton,,0,,,,,
17,219,15,15,10,Bass to Mouth,,skeleton,,0,,,,,
17,220,15,15,11,Broadway Bro Down,,skeleton,,0,,,,,
17,221,15,15,12,1%,,skeleton,,0,,,,,
17,222,15,15,13,A History Channel Thanksgiving,,skeleton,,0,,,,,
17,223,15,15,14,The Poor Kid,,skeleton,,0,,,,,
18,224,16,16,1,Reverse Cowgirl,,skeleton,,0,,,,,
18,225,16,16,2,Cash for Gold,,skeleton,,0,,,,,
18,226,16,16,3,Faith Hilling,,skeleton,,0,,,,,
18,227,16,16,4,Jewpacabra,,skeleton,,0,,,,,
18,228,16,16,5,Butterballs,,skeleton,,0,,,,,
18,229,16,16,6,I Should Have Never Gone Ziplining,,skeleton,,0,,,,,
18,230,16,16,7,Cartman Finds Love,,skeleton,,0,,,,,
18,231,16,16,8,Sarcastaball,,skeleton,,0,,,,,
18,232,16,16,9,Raising the Bar,,skeleton,,0,,,,,
18,233,16,16,10,Insecurity,,skeleton,,0,,,,,
18,234,16,16,11,Going Native,,skeleton,,0,,,,,
18,235,16,16,12,A Nightmare on FaceTime,,skeleton,,0,,,,,
18,236,16,16,13,A Scause for Applause,,skeleton,,0,,,,,
18,237,16,16,14,Obama Wins!,,skeleton,,0,,,,,
19,238,17,17,1,"Let Go, Let Gov",,skeleton,,0,,,,,
19,239,17,17,2,Informative Murder Porn,,skeleton,,0,,,,,
19,240,17,17,3,World War Zimmerman,,skeleton,,0,,,,,
19,241,17,17,4,Goth Kids 3: Dawn of the Posers,,skeleton,,0,,,,,
19,242,17,17,5,Taming Strange,,skeleton,,0,,,,,
19,243,17,17,6,Ginger Cow,,skeleton,,0,,,,,
19,244,17,17,7,Black Friday,,skeleton,,0,,,,,
19,245,17,17,8,A Song of Ass and Fire,,skeleton,,0,,,,,
19,246,17,17,9,Titties and Dragons,,skeleton,,0,,,,,
19,247,17,17,10,The Hobbit,,skeleton,,0,,,,,
20,248,18,18,1,Go Fund Yourself,,skeleton,,0,,,,,
20,249,18,18,2,Gluten Free Ebola,,skeleton,,0,,,,,
20,250,18,18,3,The Cissy,,skeleton,,0,,,,,
20,251,18,18,4,Handicar,,skeleton,,0,,,,,
20,252,18,18,5,The Magic Bush,,skeleton,,0,,,,,
20,253,18,18,6,Freemium Isn't Free,,skeleton,,0,,,,,
20,254,18,18,7,Grounded Vindaloop,,skeleton,,0,,,,,
20,255,18,18,8,Cock Magic,,skeleton,,0,,,,,
20,256,18,18,9,#REHASH,,skeleton,,0,,,,,
20,257,18,18,10,#HappyHolograms,,skeleton,,0,,,,,
21,258,19,19,1,Stunning and Brave,,skeleton,,0,,,,,
21,259,19,19,2,Where My Country Gone?,,skeleton,,0,,,,,
21,260,19,19,3,The City Part of Town,,skeleton,,0,,,,,
21,261,19,19,4,You're Not Yelping,,skeleton,,0,,,,,
21,262,19,19,5,Safe Space,,skeleton,,0,,,,,
21,263,19,19,6,Tweek x Craig,,skeleton,,0,,,,,
21,264,19,19,7,Naughty Ninjas,,skeleton,,0,,,,,
21,265,19,19,8,Sponsored Content,,skeleton,,0,,,,,
21,266,19,19,9,Truth and Advertising,,skeleton,,0,,,,,
21,267,19,19,10,PC Principal Final Justice,,skeleton,,0,,,,,
22,268,20,20,1,Member Berries,,skeleton,,0,,,,,
22,269,20,20,2,Skank Hunt,,skeleton,,0,,,,,
22,270,20,20,3,The Damned,,skeleton,,0,,,,,
22,271,20,20,4,Wieners Out,,skeleton,,0,,,,,
22,272,20,20,5,Douche and a Danish,,skeleton,,0,,,,,
22,273,20,20,6,Fort Collins,,skeleton,,0,,,,,
22,274,20,20,7,"Oh, Jeez",,skeleton,,0,,,,,
22,275,20,20,8,Members Only,,skeleton,,0,,,,,
22,276,20,20,9,Not Funny,,skeleton,,0,,,,,
22,277,20,20,10,The End of Serialization as We Know It,,skeleton,,0,,,,,
23,278,21,21,1,White People Renovating Houses,,skeleton,,0,,,,,
23,279,21,21,2,Put It Down,,skeleton,,0,,,,,
23,280,21,21,3,Holiday Special,,skeleton,,0,,,,,
23,281,21,21,4,Franchise Prequel,,skeleton,,0,,,,,
23,282,21,21,5,Hummels & Heroin,,skeleton,,0,,,,,
23,283,21,21,6,Sons a Witches,,skeleton,,0,,,,,
23,284,21,21,7,Doubling Down,,skeleton,,0,,,,,
23,285,21,21,8,Moss Piglets,,skeleton,,0,,,,,
23,286,21,21,9,Super Hard PCness,,skeleton,,0,,,,,
23,287,21,21,10,Splatty Tomato,,skeleton,,0,,,,,
24,288,22,22,1,Dead Kids,,skeleton,,0,,,,,
24,289,22,22,2,A Boy and a Priest,,skeleton,,0,,,,,
24,290,22,22,3,The Problem with a Poo,,skeleton,,0,,,,,
24,291,22,22,4,Tegridy Farms,,skeleton,,0,,,,,
24,292,22,22,5,The Scoots,,skeleton,,0,,,,,
24,293,22,22,6,Time to Get Cereal,,skeleton,,0,,,,,
24,294,22,22,7,Nobody Got Cereal?,,skeleton,,0,,,,,
24,295,22,22,8,Buddha Box,,skeleton,,0,,,,,
24,296,22,22,9,Unfulfilled,,skeleton,,0,,,,,
24,297,22,22,10,Bike Parade,,skeleton,,0,,,,,
25,298,23,23,1,Mexican Joker,,skeleton,,0,,,,,
25,299,23,23,2,Band in China,,skeleton,,0,,,,,
25,300,23,23,3,Shots!!!,,skeleton,,0,,,,,
25,301,23,23,4,Let Them Eat Goo,,skeleton,,0,,,,,
25,302,23,23,5,Tegridy Farms Halloween Special,,skeleton,,0,,,,,
25,303,23,23,6,Season Finale,,skeleton,,0,,,,,
25,304,23,23,7,Board Girls,,skeleton,,0,,,,,
25,305,23,23,8,Turd Burglars,,skeleton,,0,,,,,
25,306,23,23,9,Basic Cable,,skeleton,,0,,,,,
25,307,23,23,10,Christmas Snow,,skeleton,,0,,,,,
26,308,24,24,1,The Pandemic Special,,skeleton,,0,,,,,
26,309,24,24,2,South ParQ Vaccination Special,,skeleton,,0,,,,,
27,310,,Specials,1,South Park: Post COVID,,skeleton,,0,,,,,
27,311,,Specials,2,South Park: Post COVID: The Return of COVID,,skeleton,,0,,,,,
28,312,25,25,1,Pajama Day,,skeleton,,0,,,,,
28,313,25,25,2,The Big Fix,,skeleton,,0,,,,,
28,314,25,25,3,City People,,skeleton,,0,,,,,
28,315,25,25,4,Back to the Cold War,,skeleton,,0,,,,,
28,316,25,25,5,"Help, My Teenager Hates Me!",,skeleton,,0,,,,,
28,317,25,25,6,Credigree Weed St. Patrick's Day Special,,skeleton,,0,,,,,
29,318,,Specials,1,South Park The Streaming Wars,,skeleton,,0,,,,,
29,319,,Specials,2,South Park The Streaming Wars Part 2,,skeleton,,0,,,,,
30,320,26,26,1,Cupid Ye,,skeleton,,0,,,,,
30,321,26,26,2,The Worldwide Privacy Tour,,skeleton,,0,,,,,
30,322,26,26,3,Japanese Toilet,,skeleton,,0,,,,,
30,323,26,26,4,Deep Learning,,skeleton,,0,,,,,
30,324,26,26,5,DikinBaus Hot Dogs,,skeleton,,0,,,,,
30,325,26,26,6,Spring Break,,skeleton,,0,,,,,
31,326,,Specials,1,South Park: Joining the Panderverse,,skeleton,,0,,,,,
31,327,,Specials,2,South Park (Not Suitable for Children),,skeleton,,0,,,,,
31,328,,Specials,3,South Park: The End of Obesity,,skeleton,,0,,,,,
1,6,1,1,6,Death,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,TRUE
1,6,1,1,6,Death,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,TRUE
1,6,1,1,6,Death,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,TRUE
1,6,1,1,6,Death,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,TRUE
1,8,1,1,8,Starvin' Marvin,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,8,1,1,8,Starvin' Marvin,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,8,1,1,8,Starvin' Marvin,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,8,1,1,8,Starvin' Marvin,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,11,1,1,11,Tom's Rhinoplasty,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,11,1,1,11,Tom's Rhinoplasty,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,11,1,1,11,Tom's Rhinoplasty,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
1,11,1,1,11,Tom's Rhinoplasty,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,19,2,2,6,The Mexican Staring Frog of Southern Sri Lanka,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,19,2,2,6,The Mexican Staring Frog of Southern Sri Lanka,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,19,2,2,6,The Mexican Staring Frog of Southern Sri Lanka,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,19,2,2,6,The Mexican Staring Frog of Southern Sri Lanka,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,23,2,2,10,Chickenpox,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,23,2,2,10,Chickenpox,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,23,2,2,10,Chickenpox,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,23,2,2,10,Chickenpox,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,25,2,2,12,Clubhouses,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,25,2,2,12,Clubhouses,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,25,2,2,12,Clubhouses,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,25,2,2,12,Clubhouses,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,28,2,2,15,Spookyfish,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,28,2,2,15,Spookyfish,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,28,2,2,15,Spookyfish,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,28,2,2,15,Spookyfish,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,31,2,2,18,Prehistoric Ice Man,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,31,2,2,18,Prehistoric Ice Man,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,31,2,2,18,Prehistoric Ice Man,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
2,31,2,2,18,Prehistoric Ice Man,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
3,35,3,3,4,Jakovasaurs,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
3,35,3,3,4,Jakovasaurs,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
3,35,3,3,4,Jakovasaurs,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
3,35,3,3,4,Jakovasaurs,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,38,3,3,7,Cat Orgy,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,38,3,3,7,Cat Orgy,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,38,3,3,7,Cat Orgy,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,38,3,3,7,Cat Orgy,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,41,3,3,10,Korn's Groovy Pirate Ghost Mystery,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,41,3,3,10,Korn's Groovy Pirate Ghost Mystery,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,41,3,3,10,Korn's Groovy Pirate Ghost Mystery,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,41,3,3,10,Korn's Groovy Pirate Ghost Mystery,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,42,3,3,11,Chinpokomon,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,42,3,3,11,Chinpokomon,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,42,3,3,11,Chinpokomon,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,42,3,3,11,Chinpokomon,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,44,3,3,13,Starvin' Marvin in Space,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,44,3,3,13,Starvin' Marvin in Space,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,44,3,3,13,Starvin' Marvin in Space,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
5,44,3,3,13,Starvin' Marvin in Space,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,51,4,4,3,Timmy 2000,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,51,4,4,3,Timmy 2000,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,51,4,4,3,Timmy 2000,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,51,4,4,3,Timmy 2000,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,56,4,4,8,Something You Can Do with Your Finger,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,56,4,4,8,Something You Can Do with Your Finger,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,56,4,4,8,Something You Can Do with Your Finger,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,56,4,4,8,Something You Can Do with Your Finger,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,58,4,4,10,Probably,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,58,4,4,10,Probably,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,58,4,4,10,Probably,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,58,4,4,10,Probably,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,63,4,4,15,Fat Camp,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,63,4,4,15,Fat Camp,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,63,4,4,15,Fat Camp,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,63,4,4,15,Fat Camp,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,65,4,4,17,A Very Crappy Christmas,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,65,4,4,17,A Very Crappy Christmas,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,65,4,4,17,A Very Crappy Christmas,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
6,65,4,4,17,A Very Crappy Christmas,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
7,66,5,5,1,It Hits the Fan,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
7,66,5,5,1,It Hits the Fan,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
7,66,5,5,1,It Hits the Fan,Theodore Roosevelt,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
7,66,5,5,1,It Hits the Fan,Abraham Lincoln,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
7,75,5,5,10,How to Eat with Your Butt,George Washington,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
7,75,5,5,10,How to Eat with Your Butt,Thomas Jefferson,depicted,d,2,,"A photo of Cartman and his mom standing in front of Mt. Rushmore, displayed in their living room.", ,rushmore,
